device_ip,pin,timestamp
192.168.1.42,1106,2024-12-06T12:02:13+00:00
192.168.1.42,162,2024-12-06T13:41:19+00:00
192.168.1.42,13,2024-12-06T14:16:03+00:00
192.168.1.42,528,2024-12-06T14:23:29+00:00
192.168.1.42,1689,2024-12-06T15:42:47+00:00
192.168.1.42,1634,2024-12-06T16:00:02+00:00
192.168.1.42,1155,2024-12-06T16:01:13+00:00
192.168.1.42,1086,2024-12-06T16:01:21+00:00
192.168.1.42,173,2024-12-06T16:07:30+00:00
192.168.1.42,1060,2024-12-06T16:11:03+00:00
192.168.1.42,1188,2024-12-06T16:11:07+00:00
192.168.1.42,933,2024-12-06T16:11:15+00:00
192.168.1.42,1249,2024-12-06T16:15:05+00:00
192.168.1.42,951,2024-12-06T17:08:00+00:00
192.168.1.42,1616,2024-12-06T17:13:54+00:00
192.168.1.42,244,2024-12-06T17:30:14+00:00
192.168.1.42,528,2024-12-06T20:24:06+00:00
192.168.1.42,162,2024-12-06T20:24:16+00:00
192.168.1.42,1106,2024-12-06T20:47:15+00:00
192.168.1.42,1662,2024-12-07T07:28:06+00:00
192.168.1.42,933,2024-12-07T07:28:44+00:00
192.168.1.42,1086,2024-12-07T07:54:08+00:00
192.168.1.42,1519,2024-12-07T07:54:14+00:00
192.168.1.42,1060,2024-12-07T08:15:38+00:00
192.168.1.42,1689,2024-12-07T09:06:18+00:00
192.168.1.42,1634,2024-12-07T09:22:01+00:00
192.168.1.42,528,2024-12-07T12:34:23+00:00
192.168.1.42,162,2024-12-07T13:46:23+00:00
192.168.1.42,1634,2024-12-07T14:00:43+00:00
192.168.1.42,1519,2024-12-07T14:01:16+00:00
192.168.1.42,1086,2024-12-07T14:10:51+00:00
192.168.1.42,1689,2024-12-07T14:11:12+00:00
192.168.1.42,933,2024-12-07T16:45:39+00:00
192.168.1.42,528,2024-12-07T20:21:09+00:00
192.168.1.42,173,2024-12-09T07:18:49+00:00
192.168.1.42,1662,2024-12-09T07:21:58+00:00
192.168.1.42,933,2024-12-09T07:28:35+00:00
192.168.1.42,1188,2024-12-09T07:42:24+00:00
192.168.1.42,1462,2024-12-09T07:55:58+00:00
192.168.1.42,1086,2024-12-09T07:58:23+00:00
192.168.1.42,1155,2024-12-09T08:04:39+00:00
192.168.1.42,1060,2024-12-09T08:06:41+00:00
192.168.1.42,951,2024-12-09T08:23:19+00:00
192.168.1.42,245,2024-12-09T08:25:59+00:00
192.168.1.42,1271,2024-12-09T08:26:29+00:00
192.168.1.42,1616,2024-12-09T08:35:10+00:00
192.168.1.42,1689,2024-12-09T08:47:41+00:00
192.168.1.42,106,2024-12-09T08:54:39+00:00
192.168.1.42,1634,2024-12-09T08:56:55+00:00
192.168.1.42,244,2024-12-09T09:08:23+00:00
192.168.1.42,1106,2024-12-09T12:11:36+00:00
192.168.1.42,1722,2024-12-09T12:45:18+00:00
192.168.1.42,162,2024-12-09T12:51:28+00:00
192.168.1.42,13,2024-12-09T14:37:32+00:00
192.168.1.42,1689,2024-12-09T15:39:41+00:00
192.168.1.42,1155,2024-12-09T16:02:10+00:00
192.168.1.42,1086,2024-12-09T16:02:13+00:00
192.168.1.42,1060,2024-12-09T16:02:19+00:00
192.168.1.42,1634,2024-12-09T16:03:06+00:00
192.168.1.42,173,2024-12-09T16:03:12+00:00
192.168.1.42,933,2024-12-09T16:04:41+00:00
192.168.1.42,1188,2024-12-09T16:04:48+00:00
192.168.1.42,951,2024-12-09T16:05:57+00:00
192.168.1.42,951,2024-12-09T16:05:59+00:00
192.168.1.42,1722,2024-12-09T17:04:17+00:00
192.168.1.42,1616,2024-12-09T17:26:01+00:00
192.168.1.42,244,2024-12-09T17:34:17+00:00
192.168.1.42,1106,2024-12-09T21:09:31+00:00
192.168.1.42,528,2024-12-09T21:33:29+00:00
192.168.1.42,1249,2024-12-10T07:12:45+00:00
192.168.1.42,1271,2024-12-10T07:15:59+00:00
192.168.1.42,933,2024-12-10T07:33:36+00:00
192.168.1.42,1462,2024-12-10T07:52:33+00:00
192.168.1.42,1086,2024-12-10T07:57:34+00:00
192.168.1.42,1188,2024-12-10T08:10:17+00:00
192.168.1.42,173,2024-12-10T08:19:49+00:00
192.168.1.42,1155,2024-12-10T08:27:50+00:00
192.168.1.42,951,2024-12-10T08:28:21+00:00
192.168.1.42,1689,2024-12-10T08:28:47+00:00
192.168.1.42,1722,2024-12-10T08:57:46+00:00
192.168.1.42,1634,2024-12-10T09:02:02+00:00
192.168.1.42,244,2024-12-10T09:15:42+00:00
192.168.1.42,245,2024-12-10T09:24:37+00:00
192.168.1.42,106,2024-12-10T09:28:26+00:00
192.168.1.42,1106,2024-12-10T12:14:45+00:00
192.168.1.42,528,2024-12-10T12:31:25+00:00
192.168.1.42,13,2024-12-10T14:42:28+00:00
192.168.1.42,1689,2024-12-10T15:41:22+00:00
192.168.1.42,1634,2024-12-10T16:00:03+00:00
192.168.1.42,933,2024-12-10T16:03:05+00:00
192.168.1.42,1155,2024-12-10T16:03:11+00:00
192.168.1.42,1086,2024-12-10T16:03:17+00:00
192.168.1.42,173,2024-12-10T16:04:14+00:00
192.168.1.42,1462,2024-12-10T16:04:18+00:00
192.168.1.42,1188,2024-12-10T16:04:35+00:00
192.168.1.42,1249,2024-12-10T16:12:50+00:00
192.168.1.42,1722,2024-12-10T17:00:38+00:00
192.168.1.42,1616,2024-12-10T17:35:15+00:00
192.168.1.42,244,2024-12-10T17:37:14+00:00
192.168.1.42,106,2024-12-10T20:15:49+00:00
192.168.1.42,528,2024-12-10T20:50:39+00:00
192.168.1.42,1060,2024-12-11T07:13:53+00:00
192.168.1.42,173,2024-12-11T07:16:24+00:00
192.168.1.42,1271,2024-12-11T07:19:12+00:00
192.168.1.42,1662,2024-12-11T07:25:05+00:00
192.168.1.42,933,2024-12-11T07:26:22+00:00
192.168.1.42,1188,2024-12-11T07:54:22+00:00
192.168.1.42,1462,2024-12-11T07:54:37+00:00
192.168.1.42,951,2024-12-11T07:57:28+00:00
192.168.1.42,173,2024-12-11T08:00:14+00:00
192.168.1.42,1086,2024-12-11T08:05:24+00:00
192.168.1.42,1155,2024-12-11T08:06:54+00:00
192.168.1.42,1616,2024-12-11T08:26:45+00:00
192.168.1.42,1689,2024-12-11T08:46:33+00:00
192.168.1.42,1634,2024-12-11T09:02:17+00:00
192.168.1.42,1722,2024-12-11T09:06:36+00:00
192.168.1.42,244,2024-12-11T09:16:13+00:00
192.168.1.42,106,2024-12-11T09:46:23+00:00
192.168.1.42,1106,2024-12-11T11:08:31+00:00
192.168.1.42,13,2024-12-11T13:05:59+00:00
192.168.1.42,162,2024-12-11T13:25:30+00:00
192.168.1.42,528,2024-12-11T13:35:16+00:00
192.168.1.42,1634,2024-12-11T16:00:03+00:00
192.168.1.42,1689,2024-12-11T16:01:04+00:00
192.168.1.42,1155,2024-12-11T16:04:38+00:00
192.168.1.42,1086,2024-12-11T16:04:42+00:00
192.168.1.42,933,2024-12-11T16:09:20+00:00
192.168.1.42,1060,2024-12-11T16:13:36+00:00
192.168.1.42,1249,2024-12-11T16:25:37+00:00
192.168.1.42,1722,2024-12-11T16:53:46+00:00
192.168.1.42,951,2024-12-11T17:24:00+00:00
192.168.1.42,1616,2024-12-11T17:44:01+00:00
192.168.1.42,244,2024-12-11T19:49:07+00:00
192.168.1.42,528,2024-12-11T20:31:31+00:00
192.168.1.42,933,2024-12-12T07:17:12+00:00
192.168.1.42,1060,2024-12-12T07:17:31+00:00
192.168.1.42,173,2024-12-12T07:25:43+00:00
192.168.1.42,1271,2024-12-12T07:32:26+00:00
192.168.1.42,1662,2024-12-12T07:32:39+00:00
192.168.1.42,1188,2024-12-12T07:34:08+00:00
192.168.1.42,1462,2024-12-12T07:58:45+00:00
192.168.1.42,1086,2024-12-12T08:00:41+00:00
192.168.1.42,951,2024-12-12T08:05:59+00:00
192.168.1.42,1155,2024-12-12T08:06:10+00:00
192.168.1.42,1689,2024-12-12T08:35:28+00:00
192.168.1.42,1634,2024-12-12T08:54:44+00:00
192.168.1.42,106,2024-12-12T09:28:44+00:00
192.168.1.42,162,2024-12-12T11:58:16+00:00
192.168.1.42,528,2024-12-12T12:18:38+00:00
192.168.1.42,13,2024-12-12T14:49:20+00:00
192.168.1.42,1155,2024-12-12T16:02:10+00:00
192.168.1.42,1188,2024-12-12T16:05:02+00:00
192.168.1.42,173,2024-12-12T16:05:09+00:00
192.168.1.42,1634,2024-12-12T16:06:42+00:00
192.168.1.42,1689,2024-12-12T16:10:35+00:00
192.168.1.42,1060,2024-12-12T16:49:27+00:00
192.168.1.42,1722,2024-12-12T16:58:30+00:00
192.168.1.42,1616,2024-12-12T17:27:22+00:00
192.168.1.42,933,2024-12-12T19:39:53+00:00
192.168.1.42,528,2024-12-12T20:54:01+00:00
192.168.1.42,933,2024-12-13T06:48:32+00:00
192.168.1.42,1271,2024-12-13T07:10:04+00:00
192.168.1.42,1616,2024-12-13T07:32:24+00:00
192.168.1.42,1634,2024-12-13T09:25:29+00:00
192.168.1.42,1689,2024-12-13T09:25:34+00:00
192.168.1.42,528,2024-12-13T10:23:00+00:00
192.168.1.42,13,2024-12-13T15:05:00+00:00
192.168.1.42,1689,2024-12-13T15:48:10+00:00
192.168.1.42,1155,2024-12-13T16:09:22+00:00
192.168.1.42,1086,2024-12-13T16:09:37+00:00
192.168.1.42,1634,2024-12-13T16:12:31+00:00
192.168.1.42,1722,2024-12-13T16:40:49+00:00
192.168.1.42,1249,2024-12-13T16:40:56+00:00
192.168.1.42,951,2024-12-13T16:59:31+00:00
192.168.1.42,1616,2024-12-13T17:12:18+00:00
192.168.1.42,106,2024-12-13T17:26:03+00:00
192.168.1.42,244,2024-12-13T18:21:56+00:00
192.168.1.42,933,2024-12-14T07:06:37+00:00
192.168.1.42,1155,2024-12-14T07:59:39+00:00
192.168.1.42,1060,2024-12-14T07:59:47+00:00
192.168.1.42,1476,2024-12-14T07:59:53+00:00
192.168.1.42,1634,2024-12-14T08:16:50+00:00
192.168.1.42,1616,2024-12-14T08:32:25+00:00
192.168.1.42,1689,2024-12-14T08:59:19+00:00
192.168.1.42,244,2024-12-14T09:18:49+00:00
192.168.1.42,245,2024-12-14T11:03:44+00:00
192.168.1.42,528,2024-12-14T13:19:03+00:00
192.168.1.42,1155,2024-12-14T14:01:40+00:00
192.168.1.42,1476,2024-12-14T14:01:46+00:00
192.168.1.42,162,2024-12-14T14:01:54+00:00
192.168.1.42,1634,2024-12-14T14:06:50+00:00
192.168.1.42,13,2024-12-14T15:20:36+00:00
192.168.1.42,1689,2024-12-14T16:05:07+00:00
192.168.1.42,1271,2024-12-14T17:33:56+00:00
192.168.1.42,933,2024-12-14T17:42:53+00:00
192.168.1.42,1616,2024-12-14T17:46:43+00:00
192.168.1.42,528,2024-12-14T20:21:53+00:00
192.168.1.42,1271,2024-12-16T07:53:32+00:00
192.168.1.42,1155,2024-12-16T07:58:56+00:00
192.168.1.42,1086,2024-12-16T07:59:07+00:00
192.168.1.42,1188,2024-12-16T07:59:28+00:00
192.168.1.42,1462,2024-12-16T07:59:51+00:00
192.168.1.42,173,2024-12-16T08:06:18+00:00
192.168.1.42,1616,2024-12-16T08:14:51+00:00
192.168.1.42,1060,2024-12-16T08:19:49+00:00
192.168.1.42,1689,2024-12-16T08:32:18+00:00
192.168.1.42,245,2024-12-16T08:37:28+00:00
192.168.1.42,1634,2024-12-16T08:52:49+00:00
192.168.1.42,1722,2024-12-16T09:10:08+00:00
192.168.1.42,244,2024-12-16T09:10:14+00:00
192.168.1.42,106,2024-12-16T09:28:07+00:00
192.168.1.42,106,2024-12-16T09:28:09+00:00
192.168.1.42,106,2024-12-16T09:44:46+00:00
192.168.1.42,1106,2024-12-16T12:42:38+00:00
192.168.1.42,528,2024-12-16T13:37:45+00:00
192.168.1.42,13,2024-12-16T15:01:58+00:00
192.168.1.42,1689,2024-12-16T15:32:27+00:00
192.168.1.42,173,2024-12-16T16:02:30+00:00
192.168.1.42,1188,2024-12-16T16:04:52+00:00
192.168.1.42,1155,2024-12-16T16:04:56+00:00
192.168.1.42,1086,2024-12-16T16:05:01+00:00
192.168.1.42,1634,2024-12-16T16:12:35+00:00
192.168.1.42,1249,2024-12-16T16:21:43+00:00
192.168.1.42,951,2024-12-16T16:28:44+00:00
192.168.1.42,1722,2024-12-16T17:00:18+00:00
192.168.1.42,244,2024-12-16T18:01:33+00:00
192.168.1.42,244,2024-12-16T18:02:38+00:00
192.168.1.42,1616,2024-12-16T18:48:37+00:00
192.168.1.42,1106,2024-12-16T21:12:56+00:00
192.168.1.42,1271,2024-12-16T21:13:00+00:00
192.168.1.42,528,2024-12-16T21:33:42+00:00
192.168.1.42,933,2024-12-17T07:15:52+00:00
192.168.1.42,1188,2024-12-17T07:33:40+00:00
192.168.1.42,1462,2024-12-17T07:59:31+00:00
192.168.1.42,1086,2024-12-17T07:59:45+00:00
192.168.1.42,173,2024-12-17T08:02:08+00:00
192.168.1.42,1155,2024-12-17T08:17:04+00:00
192.168.1.42,1616,2024-12-17T08:19:24+00:00
192.168.1.42,1060,2024-12-17T08:21:28+00:00
192.168.1.42,1689,2024-12-17T08:25:43+00:00
192.168.1.42,1634,2024-12-17T09:04:28+00:00
192.168.1.42,106,2024-12-17T09:10:49+00:00
192.168.1.42,244,2024-12-17T09:17:34+00:00
192.168.1.42,245,2024-12-17T09:40:09+00:00
192.168.1.42,951,2024-12-17T09:48:37+00:00
192.168.1.42,1106,2024-12-17T12:11:18+00:00
192.168.1.42,528,2024-12-17T13:49:30+00:00
192.168.1.42,162,2024-12-17T14:16:08+00:00
192.168.1.42,13,2024-12-17T15:12:38+00:00
192.168.1.42,1689,2024-12-17T15:35:42+00:00
192.168.1.42,173,2024-12-17T16:01:50+00:00
192.168.1.42,1155,2024-12-17T16:02:28+00:00
192.168.1.42,1086,2024-12-17T16:02:32+00:00
192.168.1.42,933,2024-12-17T16:03:55+00:00
192.168.1.42,1188,2024-12-17T16:04:38+00:00
192.168.1.42,1060,2024-12-17T16:08:23+00:00
192.168.1.42,1249,2024-12-17T16:14:31+00:00
192.168.1.42,1722,2024-12-17T16:59:18+00:00
192.168.1.42,951,2024-12-17T17:20:20+00:00
192.168.1.42,1616,2024-12-17T17:39:28+00:00
192.168.1.42,244,2024-12-17T17:54:50+00:00
192.168.1.42,528,2024-12-17T20:50:11+00:00
192.168.1.42,1462,2024-12-17T22:19:53+00:00
192.168.1.42,933,2024-12-18T07:06:17+00:00
192.168.1.42,1060,2024-12-18T07:15:44+00:00
192.168.1.42,1271,2024-12-18T07:15:48+00:00
192.168.1.42,1155,2024-12-18T08:06:50+00:00
192.168.1.42,1086,2024-12-18T08:06:54+00:00
192.168.1.42,173,2024-12-18T08:07:00+00:00
192.168.1.42,951,2024-12-18T08:07:28+00:00
192.168.1.42,1616,2024-12-18T08:08:05+00:00
192.168.1.42,1188,2024-12-18T08:08:56+00:00
192.168.1.42,1188,2024-12-18T08:09:34+00:00
192.168.1.42,1689,2024-12-18T08:39:04+00:00
192.168.1.42,1722,2024-12-18T09:10:59+00:00
192.168.1.42,244,2024-12-18T09:23:11+00:00
192.168.1.42,106,2024-12-18T09:26:21+00:00
192.168.1.42,1634,2024-12-18T09:31:17+00:00
192.168.1.42,1462,2024-12-18T09:49:28+00:00
192.168.1.42,1106,2024-12-18T12:17:23+00:00
192.168.1.42,162,2024-12-18T13:20:51+00:00
192.168.1.42,528,2024-12-18T13:46:01+00:00
192.168.1.42,13,2024-12-18T15:09:18+00:00
192.168.1.42,1689,2024-12-18T15:34:58+00:00
192.168.1.42,1155,2024-12-18T16:01:02+00:00
192.168.1.42,1086,2024-12-18T16:01:18+00:00
192.168.1.42,1634,2024-12-18T16:04:17+00:00
192.168.1.42,173,2024-12-18T16:04:31+00:00
192.168.1.42,1188,2024-12-18T16:04:37+00:00
192.168.1.42,951,2024-12-18T16:14:44+00:00
192.168.1.42,933,2024-12-18T16:53:43+00:00
192.168.1.42,1722,2024-12-18T17:04:51+00:00
192.168.1.42,1616,2024-12-18T17:09:58+00:00
192.168.1.42,528,2024-12-18T20:27:23+00:00
192.168.1.42,244,2024-12-18T20:38:44+00:00
192.168.1.42,933,2024-12-19T07:32:41+00:00
192.168.1.42,1462,2024-12-19T07:57:24+00:00
192.168.1.42,1188,2024-12-19T08:02:12+00:00
192.168.1.42,1155,2024-12-19T08:12:47+00:00
192.168.1.42,1086,2024-12-19T08:12:57+00:00
192.168.1.42,173,2024-12-19T08:14:51+00:00
192.168.1.42,245,2024-12-19T08:15:59+00:00
192.168.1.42,1271,2024-12-19T08:21:28+00:00
192.168.1.42,951,2024-12-19T08:21:34+00:00
192.168.1.42,1060,2024-12-19T08:26:09+00:00
192.168.1.42,1616,2024-12-19T08:36:49+00:00
192.168.1.42,1689,2024-12-19T08:41:51+00:00
192.168.1.42,1722,2024-12-19T08:54:50+00:00
192.168.1.42,1634,2024-12-19T09:03:02+00:00
192.168.1.42,106,2024-12-19T09:30:47+00:00
192.168.1.42,162,2024-12-19T12:59:40+00:00
192.168.1.42,528,2024-12-19T13:49:05+00:00
192.168.1.42,13,2024-12-19T14:50:35+00:00
192.168.1.42,1106,2024-12-19T14:58:07+00:00
192.168.1.42,1689,2024-12-19T15:39:32+00:00
192.168.1.42,1155,2024-12-19T16:00:36+00:00
192.168.1.42,1086,2024-12-19T16:00:47+00:00
192.168.1.42,1634,2024-12-19T16:01:23+00:00
192.168.1.42,1188,2024-12-19T16:02:20+00:00
192.168.1.42,1060,2024-12-19T16:06:09+00:00
192.168.1.42,1249,2024-12-19T16:06:13+00:00
192.168.1.42,1462,2024-12-19T16:07:33+00:00
192.168.1.42,173,2024-12-19T16:08:46+00:00
192.168.1.42,933,2024-12-19T16:09:26+00:00
192.168.1.42,1616,2024-12-19T17:18:31+00:00
192.168.1.42,1722,2024-12-19T18:11:23+00:00
192.168.1.42,244,2024-12-19T19:35:11+00:00
192.168.1.42,1106,2024-12-19T21:01:17+00:00
192.168.1.42,528,2024-12-19T21:37:10+00:00
192.168.1.42,1188,2024-12-20T07:45:11+00:00
192.168.1.42,933,2024-12-20T07:45:20+00:00
192.168.1.42,1462,2024-12-20T07:55:55+00:00
192.168.1.42,173,2024-12-20T08:04:30+00:00
192.168.1.42,1155,2024-12-20T08:11:32+00:00
192.168.1.42,1086,2024-12-20T08:11:43+00:00
192.168.1.42,245,2024-12-20T08:17:10+00:00
192.168.1.42,1060,2024-12-20T08:17:17+00:00
192.168.1.42,951,2024-12-20T08:22:46+00:00
192.168.1.42,1616,2024-12-20T08:35:21+00:00
192.168.1.42,1689,2024-12-20T08:40:23+00:00
192.168.1.42,1634,2024-12-20T09:02:52+00:00
192.168.1.42,244,2024-12-20T09:09:41+00:00
192.168.1.42,106,2024-12-20T09:12:46+00:00
192.168.1.42,1722,2024-12-20T09:12:54+00:00
192.168.1.42,1106,2024-12-20T12:29:21+00:00
192.168.1.42,528,2024-12-20T13:45:21+00:00
192.168.1.42,13,2024-12-20T14:57:08+00:00
192.168.1.42,1689,2024-12-20T15:34:49+00:00
192.168.1.42,1634,2024-12-20T16:00:31+00:00
192.168.1.42,933,2024-12-20T16:04:18+00:00
192.168.1.42,173,2024-12-20T16:04:45+00:00
192.168.1.42,1188,2024-12-20T16:04:49+00:00
192.168.1.42,1060,2024-12-20T16:05:12+00:00
192.168.1.42,1155,2024-12-20T16:07:32+00:00
192.168.1.42,1086,2024-12-20T16:07:41+00:00
192.168.1.42,1722,2024-12-20T16:42:28+00:00
192.168.1.42,1616,2024-12-20T17:37:23+00:00
192.168.1.42,244,2024-12-20T17:56:00+00:00
192.168.1.42,528,2024-12-20T21:44:36+00:00
192.168.1.42,173,2024-12-21T07:03:59+00:00
192.168.1.42,1106,2024-12-21T07:09:43+00:00
192.168.1.42,1249,2024-12-21T07:10:02+00:00
192.168.1.42,1060,2024-12-21T07:10:05+00:00
192.168.1.42,1271,2024-12-21T07:12:50+00:00
192.168.1.42,244,2024-12-21T07:45:09+00:00
192.168.1.42,1086,2024-12-21T07:48:30+00:00
192.168.1.42,1616,2024-12-21T08:04:37+00:00
192.168.1.42,1155,2024-12-21T08:15:22+00:00
192.168.1.42,1634,2024-12-21T08:41:34+00:00
192.168.1.42,1689,2024-12-21T08:50:34+00:00
192.168.1.42,528,2024-12-21T13:30:02+00:00
192.168.1.42,1086,2024-12-21T14:00:02+00:00
192.168.1.42,1155,2024-12-21T14:00:04+00:00
192.168.1.42,1634,2024-12-21T14:02:43+00:00
192.168.1.42,1689,2024-12-21T14:03:54+00:00
192.168.1.42,13,2024-12-21T14:33:31+00:00
192.168.1.42,244,2024-12-21T16:20:29+00:00
192.168.1.42,1616,2024-12-21T17:00:42+00:00
192.168.1.42,1106,2024-12-21T18:39:38+00:00
192.168.1.42,528,2024-12-21T20:10:03+00:00
192.168.1.42,933,2024-12-23T07:21:25+00:00
192.168.1.42,1271,2024-12-23T08:33:27+00:00
192.168.1.42,106,2024-12-23T09:18:40+00:00
192.168.1.42,162,2024-12-23T14:19:18+00:00
192.168.1.42,13,2024-12-23T14:49:47+00:00
192.168.1.42,528,2024-12-23T19:30:15+00:00
192.168.1.42,162,2024-12-23T19:30:19+00:00
192.168.1.42,13,2024-12-23T19:30:27+00:00
192.168.1.42,1689,2025-01-02T09:57:57+00:00
192.168.1.42,951,2025-01-02T09:58:02+00:00
192.168.1.42,1086,2025-01-02T09:58:11+00:00
192.168.1.42,1462,2025-01-02T09:58:18+00:00
192.168.1.42,1188,2025-01-02T09:58:23+00:00
192.168.1.42,1722,2025-01-02T09:59:34+00:00
192.168.1.42,244,2025-01-02T10:01:48+00:00
192.168.1.42,173,2025-01-02T10:07:22+00:00
192.168.1.42,1616,2025-01-02T10:22:35+00:00
192.168.1.42,1060,2025-01-02T10:23:03+00:00
192.168.1.42,13,2025-01-02T14:45:37+00:00
192.168.1.42,1689,2025-01-02T15:31:33+00:00
192.168.1.42,1634,2025-01-02T16:02:05+00:00
192.168.1.42,1086,2025-01-02T16:02:15+00:00
192.168.1.42,1086,2025-01-02T16:02:17+00:00
192.168.1.42,173,2025-01-02T16:02:20+00:00
192.168.1.42,1188,2025-01-02T16:02:35+00:00
192.168.1.42,1060,2025-01-02T16:05:01+00:00
192.168.1.42,951,2025-01-02T16:34:12+00:00
192.168.1.42,1722,2025-01-02T17:03:03+00:00
192.168.1.42,1616,2025-01-02T17:03:39+00:00
192.168.1.42,244,2025-01-02T17:55:02+00:00
192.168.1.42,933,2025-01-03T07:15:15+00:00
192.168.1.42,1271,2025-01-03T07:18:52+00:00
192.168.1.42,1462,2025-01-03T07:53:38+00:00
192.168.1.42,173,2025-01-03T07:53:56+00:00
192.168.1.42,1155,2025-01-03T07:58:26+00:00
192.168.1.42,1519,2025-01-03T08:04:43+00:00
192.168.1.42,1476,2025-01-03T08:04:49+00:00
192.168.1.42,1086,2025-01-03T08:10:48+00:00
192.168.1.42,1188,2025-01-03T08:12:48+00:00
192.168.1.42,1060,2025-01-03T08:15:49+00:00
192.168.1.42,1616,2025-01-03T08:31:16+00:00
192.168.1.42,245,2025-01-03T08:31:31+00:00
192.168.1.42,1689,2025-01-03T08:32:53+00:00
192.168.1.42,106,2025-01-03T08:49:40+00:00
192.168.1.42,244,2025-01-03T08:58:36+00:00
192.168.1.42,1634,2025-01-03T08:59:22+00:00
192.168.1.42,528,2025-01-03T12:32:23+00:00
192.168.1.42,13,2025-01-03T13:45:55+00:00
192.168.1.42,13,2025-01-03T13:52:18+00:00
192.168.1.42,162,2025-01-03T15:22:25+00:00
192.168.1.42,1689,2025-01-03T15:35:28+00:00
192.168.1.42,1476,2025-01-03T15:44:38+00:00
192.168.1.42,1519,2025-01-03T15:44:44+00:00
192.168.1.42,1634,2025-01-03T16:00:02+00:00
192.168.1.42,173,2025-01-03T16:04:06+00:00
192.168.1.42,933,2025-01-03T16:04:17+00:00
192.168.1.42,1188,2025-01-03T16:04:40+00:00
192.168.1.42,1155,2025-01-03T16:05:30+00:00
192.168.1.42,1086,2025-01-03T16:05:34+00:00
192.168.1.42,951,2025-01-03T16:06:32+00:00
192.168.1.42,1249,2025-01-03T16:12:30+00:00
192.168.1.42,1722,2025-01-03T17:02:59+00:00
192.168.1.42,1616,2025-01-03T17:19:58+00:00
192.168.1.42,528,2025-01-03T19:58:48+00:00
192.168.1.42,162,2025-01-03T19:58:57+00:00
192.168.1.42,933,2025-01-04T07:24:31+00:00
192.168.1.42,1519,2025-01-04T08:11:22+00:00
192.168.1.42,1086,2025-01-04T08:11:27+00:00
192.168.1.42,245,2025-01-04T08:14:16+00:00
192.168.1.42,1634,2025-01-04T08:57:00+00:00
192.168.1.42,244,2025-01-04T09:14:30+00:00
192.168.1.42,1689,2025-01-04T09:18:46+00:00
192.168.1.42,528,2025-01-04T13:14:46+00:00
192.168.1.42,162,2025-01-04T13:50:54+00:00
192.168.1.42,1634,2025-01-04T14:01:08+00:00
192.168.1.42,1519,2025-01-04T14:05:21+00:00
192.168.1.42,1086,2025-01-04T14:26:23+00:00
192.168.1.42,1689,2025-01-04T14:35:07+00:00
192.168.1.42,1060,2025-01-04T15:01:42+00:00
192.168.1.42,244,2025-01-04T15:24:34+00:00
192.168.1.42,1616,2025-01-04T17:34:41+00:00
192.168.1.42,528,2025-01-04T18:54:24+00:00
192.168.1.42,1271,2025-01-06T07:16:17+00:00
192.168.1.42,933,2025-01-06T07:22:22+00:00
192.168.1.42,1462,2025-01-06T07:50:36+00:00
192.168.1.42,1155,2025-01-06T07:59:31+00:00
192.168.1.42,1086,2025-01-06T07:59:40+00:00
192.168.1.42,1188,2025-01-06T08:08:15+00:00
192.168.1.42,951,2025-01-06T08:12:33+00:00
192.168.1.42,173,2025-01-06T08:22:31+00:00
192.168.1.42,1634,2025-01-06T08:35:14+00:00
192.168.1.42,1689,2025-01-06T08:36:22+00:00
192.168.1.42,245,2025-01-06T08:40:16+00:00
192.168.1.42,106,2025-01-06T09:01:28+00:00
192.168.1.42,1616,2025-01-06T09:18:25+00:00
192.168.1.42,162,2025-01-06T12:31:20+00:00
192.168.1.42,1722,2025-01-06T13:47:18+00:00
192.168.1.42,13,2025-01-06T14:36:23+00:00
192.168.1.42,1689,2025-01-06T15:37:27+00:00
192.168.1.42,173,2025-01-06T16:01:04+00:00
192.168.1.42,173,2025-01-06T16:01:35+00:00
192.168.1.42,933,2025-01-06T16:01:50+00:00
192.168.1.42,1155,2025-01-06T16:02:02+00:00
192.168.1.42,1086,2025-01-06T16:02:04+00:00
192.168.1.42,1188,2025-01-06T16:02:11+00:00
192.168.1.42,1249,2025-01-06T16:05:22+00:00
192.168.1.42,1634,2025-01-06T16:05:33+00:00
192.168.1.42,1462,2025-01-06T16:12:54+00:00
192.168.1.42,951,2025-01-06T16:13:04+00:00
192.168.1.42,1616,2025-01-06T17:28:12+00:00
192.168.1.42,244,2025-01-06T17:29:04+00:00
192.168.1.42,528,2025-01-06T19:35:05+00:00
192.168.1.42,951,2025-01-07T07:11:41+00:00
192.168.1.42,244,2025-01-07T07:13:58+00:00
192.168.1.42,1616,2025-01-07T07:21:47+00:00
192.168.1.42,1086,2025-01-07T07:24:18+00:00
192.168.1.42,1462,2025-01-07T07:32:55+00:00
192.168.1.42,933,2025-01-07T07:35:00+00:00
192.168.1.42,1155,2025-01-07T08:50:28+00:00
192.168.1.42,1634,2025-01-07T08:52:30+00:00
192.168.1.42,1722,2025-01-07T09:10:54+00:00
192.168.1.42,1634,2025-01-07T12:14:27+00:00
192.168.1.42,162,2025-01-07T13:14:50+00:00
192.168.1.42,528,2025-01-07T13:29:48+00:00
192.168.1.42,13,2025-01-07T14:57:39+00:00
192.168.1.42,1689,2025-01-07T15:34:20+00:00
